Code,Parent,Name_fr
"51101693","25111","ICT Architect"
"51101694","25111","Enterprise Architect (ICT)"
"51101695","13300","ICT-Manager DF"
"51101696","24332","Délégué médical SHQA | Déléguée médicale SHQA"
"51101697","24331","Spécialiste de service technique après-vente BF"
"51101698","24320","Spécialiste en relations publiques BP"
"51101699","24320","Conseiller en relations publiques DF | Conseillère en relations publiques DF"
"51101700","24230","Spécialiste en ressources humaines BP"
"51101701","24230","Mentor d'entreprise BF"
"51101702","24230","Formateur IFFP | Formatrice IFFP"
"51101703","24230","Spécialiste en formation professionnelle, brev. féd. EP"
"51101704","24230","Conseiller d'orientation professionnelle, universitaire et de carrière | Conseillère d'orientation professionnelle, universitaire et de carrière"
"51101705","24210","Expert en management de l'organisation DF | Experte en management de l'organisation DF"
"51101706","24130","Expert en finance de PME DF | Experte en finance de PME DF"
"51101707","24130","Analyste financier et gestionnaire de fortunes DF | Analyste financière et gestionnaire de fortunes DF"
"51101708","24130","Expert en finance et investissements DF | Experte en finance et investissements DF"
"51101709","24120","Conseiller en gestion de patrimoine BF | Conseillère en gestion de patrimoine BF"
"51101710","24120","Conseiller financier BP | Conseillère financière BP"
"51101711","24110","Expert-comptable DF | Experte-comptable DF"
"51101712","24110","Expert fiduciaire DF | Experte fiduciaire DF"
"51101713","24110","Agent fiduciaire BP | Agente fiduciaire BP"
"51101714","24110","Expert fiscal DF | Experte fiscale DF"
"51101715","33340","Administrateur de biens immobiliers DF | Administratrice de biens immobiliers DF"
"51101718","23000","Formateur BF | Formatrice BF"
"51101719","23550","Animateur pédagogique de théâtre HES | Animatrice pédagogique de théâtre HES"
"51101720","23550","Professeur de danse, danse de salon | Professeure de danse, danse de salon"
"51101721","23550","Professeur de danse de couple BF | Professeure de danse de couple BF"
"51101722","23540","Enseignant de musique HES | Enseignante de musique HES"
"51101723","23540","Enseignant en musique et mouvement HES | Enseignante en musique et mouvement HES"
"51101725","23530","Enseignant de langue ES | Enseignante de langue ES"
"51101728","22640","Thérapeute avec le cheval"
"51101729","23520","Conseiller aux techniques d'apprentissage | Conseillère aux techniques d'apprentissage"
"51101730","23520","Enseignant spécialisé pour enfants sourds | Enseignante spécialisée pour enfants sourds"
"51101731","23520","Enseignant pour déficients auditifs adultes pro audito schweiz | Enseignante pour déficients auditifs adultes pro audito schweiz"
"51101733","23590","Conseiller aux parents | Conseillère aux parents"
"51101734","23420","Enseignant préscolaire HEP/HES | Enseignante préscolaire HEP/HES"
"51101736","24310","Chef de produit | Cheffe de produit"
"51101737","24310","Manager de médias DF"
"51101738","24310","Spécialiste en étude de marché"
"51101739","24310","Spécialiste en marketing BP"
"51101740","24310","Planificateur en communication BP | Planificatrice en communication BP"
"51101741","24310","Chargé de communication | Chargée de communication"
"51101742","24310","Chargé de communication (Polycom) | Chargée de communication (Polycom)"
"51101743","23302","Enseignant secondaire I HEP/HES | Enseignante secondaire I HEP/HES"
"51101744","32300","Maître de la technique Alexander | Maîtresse de la technique Alexander"
"51101745","23200","Enseignant secondaire II HEP/HES | Enseignante secondaire II HEP/HES"
"51101746","23200","Maître d'enseignement secondaire supérieur en branches socio-économiques | Maîtresse d'enseignement secondaire supérieur en branches socio-économiques"
"51101747","23200","Enseignant spécialiste en information scolaire et professionnelle | Enseignante spécialiste en information scolaire et professionnelle"
"51101748","23200","Enseignant en école professionnelle, maturité professionnelle | Enseignante en école professionnelle, maturité professionnelle"
"51101749","23200","Enseignant en école professionnelle, branches spécifiques à la profession | Enseignante en école professionnelle, branches spécifiques à la profession"
"51101750","23200","Enseignant en école professionnelle, culture générale | Enseignante en école professionnelle, culture générale"
"51101751","24240","Formateur pour l'enseignement des branches pratiques | Formatrice pour l'enseignement des branches pratiques"
"51101753","23100","Professeur de haute école | Professeure de haute école"
"51101754","23100","Enseignant en école supérieure | Enseignante en école supérieure"
"51101755","22690","Spécialiste en kinesthétique appliquée BF"
"51101756","22690","Ostéopathe HES"
"51101757","22690","Ostéopathe"
"51101758","22690","Art-thérapeute DF"
"51101759","22690","Expert en promotion de l’activité physique et de la santé DF | Experte en promotion de l’activité physique et de la santé DF"
"51101760","22690","Spécialiste en activation"
"51101761","22670","Expert en réadaptation de personnes malvoyantes et aveugles DF | Experte en réadaptation de personnes malvoyantes et aveugles DF"
"51101762","22660","Logopédiste"
"51101763","22620","Pharmacien spécialiste FPH | Pharmacienne spécialiste FPH"
"51101765","22610","Médecin-dentiste spécialiste"
"51101766","22500","Assistant en anesthésie vétérinaire | Assistante en anesthésie vétérinaire"
"51101767","22500","Conseiller en psychologie animale | Conseillère en psychologie animale"
"51101768","22300","Thérapeute complémentaire DF"
"51101769","22300","Thérapeute en médecine complémentaire"
"51101772","22212","Infirmier clinicien (niveau I) | Infirmière clinicienne (niveau I)"
"51101773","22213","Spécialiste clinique (niveau II)"
"51101774","22211","Responsable de la gestion des soins"
"51101775","22213","Assistant spécialisé en soins de longue durée et accompagnement BF | Assistante spécialisée en soins de longue durée et accompagnement BF"
"51101776","22213","Expert domaine opératoire DF | Experte domaine opératoire DF"
"51101777","22213","Expert en soins d'urgence EPD ES | Experte en soins d'urgence EPD ES"
"51101778","22213","Expert en soins d'anesthésie EPD ES | Experte en soins d'anesthésie EPD ES"
"51101779","22213","Expert en soins intensifs EPD ES | Experte en soins intensifs EPD ES"
"51101780","22120","Gérontologue"
"51101783","21660","Designer en multimédia"
"51101784","21660","Designer graphique DF"
"51101785","21660","Designer ES en communication visuelle"
"51101787","21650","Ingénieur HES en géomatique | Ingénieure HES en géomatique"
"51101788","21640","Urbaniste-aménagiste HES"
"51101789","21630","Ingénieur HES en design industriel | Ingénieure HES en design industriel"
"51101790","21630","Expert concepteur dans l'artisanat DF | Experte conceptrice dans l'artisanat DF"
"51101791","70000","Concepteur dans l'artisanat BF | Conceptrice dans l'artisanat BF"
"51101792","21630","Designer ES en design de produit"
"51101793","21630","Fashiondesigner DF"
"51101794","21630","Fashion spécialiste BP"
"51101795","21630","Fashion Assistant"
"51101796","21630","Coloriste BP"
"51101797","21630","Conseiller en couleurs et en style de mode BP | Conseillère en couleurs et en style de mode BP"
"51101799","21530","Ingénieur HES des médias | Ingénieure HES des médias"
"51101800","21442","Ingénieur HES en systèmes industriels | Ingénieure HES en systèmes industriels"
"51101801","21450","Ingénieur HES en technologie de la vie (chimie, nature, alimentation) | Ingénieure HES en technologie de la vie (chimie, nature, alimentation)"
"51101806","21441","Ingénieur HES en technique automobile | Ingénieure HES en technique automobile"
"51101807","21430","Ingénieur en environnement | Ingénieure en environnement"
"51101808","21420","Ingénieur HES en technique des bâtiments | Ingénieure HES en technique des bâtiments"
"51101811","31120","Ecobiologiste de la construction DF"
"51101812","31120","Ecobiologiste de la construction BF"
"51101813","21410","Ingénieur de gestion et de production | Ingénieure de gestion et de production"
"51101814","21330","Conseiller en environnement BP | Conseillère en environnement BP"
"51101815","21330","Spécialiste de la nature et de l'environnement BP"
"51101816","21330","Ingénieur HES en énergie et techniques environnementales | Ingénieure HES en énergie et techniques environnementales"
"51101817","21320","Conseiller en milieu rural DF | Conseillère en milieu rural DF"
"51101819","21200","Actuaire"
"51101820","21140","Pétrographe"
"51101822","21130","Chimiste en denrées alimentaires"
"51101823","21110","Astronome, astrophysicien | Astronome, astrophysicienne"
"51101824","21110","Acousticien | Acousticienne"
"51101825","21450","Ingénieur en sciences et technologies du vivant | Ingénieure en sciences et technologies du vivant"
"51101826","21110","Ingénieur HES en photonique | Ingénieure HES en photonique"
"51101827","14310","Manager en tourisme HES"
"51101828","13240","Manager de remontées mécaniques DF"
"51101829","14310","Gestionnaire en tourisme de santé et d'activité physique DF"
"51101830","14310","Gestionnaire culturel | Gestionnaire culturelle"
"51101831","14310","Responsable de centres de loisirs"
"51101832","14120","Cafetier-restaurateur et hôtelier | Cafetière-restauratrice et hôtelière"
"51101833","14120","Chef de la restauration DF | Cheffe de la restauration DF"
"51101834","14120","Chef de la restauration collective DF | Cheffe de la restauration collective DF"
"51101835","14120","Chef d'établissement de l'hôtellerie et de la restauration BP | Cheffe d'établissement de l'hôtellerie et de la restauration BP"
"51101836","14120","Cafetier-restaurateur / Gérant | Cafetière-restauratrice / Gérante"
"51101837","14120","Chef de restaurant | Cheffe de restaurant"
"51101840","25140","Data Analyst ICT"
"51101841","25140","Big Data Analyst ICT"
"51101842","25140","Business Data Analyst ICT"
"51101843","25140","Data Scientist ICT"
"51101844","25191","Gestionnaire de test TIC"
"51101845","25191","Ingénieur test ICT | Ingénieure test ICT"
"51101846","25121","Architecte de l'expérience utilisateur"
"51101848","25111","Architecte logiciel TIC"
"51101849","32560","Assistant médical | Assistante médicale"
"51101850","71130","Tailleur de pierre | Tailleuse de pierre"
"51101852","33330","Agent de placement | Agente de placement"
"51101853","13210","Maître cordonnier | Maître cordonnière"
"51101854","51312","Employé en restauration | Employée en restauration"
"51101855","31121","Protecteur de chantier | Protectrice de chantier"
"51101856","51312","Spécialiste en restauration"
"51101857","92120","Manoeuvre de l'élevage"
"51101858","92110","Manoeuvre, culture maraîchère et arboricole"
"51101859","93210","Employé de conditionnement | Employée de conditionnement"
"51101860","31231","Contremaître en génie civil | Contremaîtresse en génie civil"
"51101861","31540","Contrôleur de la circulation aérienne | Contrôleuse de la circulation aérienne"
"51101863","96110","Eboueur | Eboueuse"
"51101864","81830","Remplisseur | Remplisseuse"
"51101866","72230","Opérateur CNC | Opératrice CNC"
"51101867","72210","Maréchal-ferrant | Maréchale-ferrante"
"51101868","52230","Employé du commerce de détail | Employée du commerce de détail"
"51101869","33310","Employé spécialisé dans l'exportation | Employée spécialisée dans l'exportation"
"51101870","26410","Rédacteur en relations publiques | Rédactrice en relations publiques"
"51101872","03100","Militaire de carrière"
"51101873","72340","Mécanicien en cycles | Mécanicienne en cycles"
"51101874","22690","Thérapeute par le mouvement"
"51101875","83120","Chef de circulation des trains | Cheffe de circulation des trains"
"51101876","71220","Aide-carreleur | Aide-carreleuse"
"51101878","13490","Directeur de musée | Directrice de musée"
"51101879","13490","Chef au service de sécurité | Cheffe au service de sécurité"
"51101880","71122","Poêlier-fumiste | Poêlière-fumiste"
"51101881","51630","Employé de pompes funèbres | Employée de pompes funèbres"
"51101883","26320","Spécialiste en études théâtrales"
"51101884","22212","Infirmier clinicien | Infirmière clinicienne"
"51101885","22213","Spécialiste clinique"
"51101886","13450","Administrateur d'école | Administratrice d'école"
"51101887","23510","Responsable de formation DF"
"51101888","13410","Directeur de crèche | Directrice de crèche"
"51101889","13400","Directeur d'institution sociale et médico-sociale DF | Directrice d'institution sociale et médico-sociale DF"
"51101890","13240","Responsable en transport et logistique DF"
"51101891","13240","Supply Chain Manager DF"
"51101892","13240","Chef de logistique DF | Cheffe de logistique DF"
"51101893","13240","Chef d’expédition et de logistique internationale DF | Cheffe d’expédition et de logistique internationale DF"
"51101894","13240","Responsable achats DF"
"51101895","13232","Conducteur des travaux en construction sèche et crépis | Conductrice des travaux en construction sèche et crépis"
"51101896","13232","Entrepreneur en plâtrerie | Entrepreneure en plâtrerie"
"51101897","13231","Responsable technique en conduite des travaux"
"51101898","13210","Economiste en textile dipl. ES"
"51101899","13210","Chef de production en menuiserie/ébénisterie BF | Cheffe de production en menuiserie/ébénisterie BF"
"51101901","13210","Chef d'exploitation économie carnée BF | Cheffe d'exploitation économie carnée BF"
"51101902","13210","Chef d'entreprise en boulangerie-pâtisserie-confiserie DF | Cheffe d'entreprise en boulangerie-pâtisserie-confiserie DF"
"51101903","13210","Packaging Manager"
"51101904","13210","Packaging Manager DF"
"51101905","61110","Chef d'exploitation maraîchère BF | Cheffe d'exploitation maraîchère BF"
"51101907","61121","Chef d'exploitation arboricole BF | Cheffe d'exploitation arboricole BF"
"51101908","61110","Chef d'exploitation maraîchère, brev. féd. EP | Cheffe d'exploitation maraîchère, brev. féd. EP"
"51101910","12220","Responsable de la communication DF"
"51101911","12212","Chef de marketing DF | Cheffe de marketing DF"
"51101912","12211","Chef de vente DF | Cheffe de vente DF"
"51101913","12211","Chef de service technique après-vente DF | Cheffe de service technique après-vente DF"
"51101914","12211","Chef de commerce international DF | Cheffe de commerce international DF"
"51101915","12190","Dirigeant en facility management DF | Dirigeante en facility management DF"
"51101916","12190","Responsable d'exploitation en facility management ES"
"51101917","12120","Responsable en ressources humaines DF"
"51101918","12110","Gérant de caisse de pension DF | Gérante de caisse de pension DF"
"51101919","13240","Spécialiste en transports publics BP"
"51101920","13240","Manager en transports publics DF"
"51101923","12211","Chef de service après-vente | Cheffe de service après-vente"
"51101924","34230","Assistant en promotion de l'activité physique et de la santé | Assistante en promotion de l'activité physique et de la santé"
"51101926","43210","Logisticien, stockage, | Logisticienne, stockage,"
"51101927","43210","Logisticien en stockage | Logisticienne en stockage"
"51101928","43210","Gestionnaire d'entrepôt"
"51101935","24230","Spécialiste en formation professionnelle"
"51101936","24210","Expert en management stratégique | Experte en management stratégique"
"51101938","24210","Economiste d'entreprise en facility management"
"51101939","24210","Economiste d'entreprise en informatique de gestion"
"51101940","24210","Economiste d'entreprise en gestion technique d'entreprise"
"51101941","24210","Economiste d'entreprise en communication économique"
"51101945","24240","Formateur en entreprise | Formatrice en entreprise"
"51101947","34220","Directeur d'école d'une discipline sportive | Directrice d'école d'une discipline sportive"
"51101948","34220","Maître de sport | Maîtresse de sport"
"51101950","34220","Maître d'éducation physique et de sport | Maîtresse d'éducation physique et de sport"
"51101951","34220","Maître de gymnastique | Maîtresse de gymnastique"
"51101954","53222","Assistant socio-éducatif, variante généraliste | Assistante socio-éducative, variante généraliste"
"51101955","53110","Assistant socio-éducatif, accompagnement des enfants | Assistante socio-éducative, accompagnement des enfants"
"51101956","53222","Assistant socio-éducatif, accompagnement des personnes âgées | Assistante socio-éducative, accompagnement des personnes âgées"
"51101957","53222","Assistant socio-éducatif, accompagnement des personnes handicapées | Assistante socio-éducative, accompagnement des personnes handicapées"
"51101958","53222","Assistant socio-éducatif | Assistante socio-éducative"
"51101959","34120","Animateur socioculturel | Animatrice socioculturelle"
"51101960","13410","Directeur d'institution de l'enfance | Directrice d'institution de l'enfance"
"51101961","13400","Directeur d'institution sociale et médico-sociale | Directrice d'institution sociale et médico-sociale"
"51101963","13400","Directeur d'institution sociale | Directrice d'institution sociale"
"51101964","34120","Educateur social | Educatrice sociale"
"51101968","32580","Ambulancier | Ambulancière"
"51101969","32210","Aide en soins et accompagnement"
"51101970","53210","Auxiliaire de santé"
"51101971","22213","Expert en soins d'urgence | Experte en soins d'urgence"
"51101972","22213","Expert en santé et en soins | Experte en santé et en soins"
"51101975","22213","Infirmier PSY | Infirmière PSY"
"51101976","22212","Infirmier HMP | Infirmière HMP"
"51101977","22213","Infirmier en hygiène maternelle et en pédiatrie | Infirmière en hygiène maternelle et en pédiatrie"
"51101979","22500","Vétérinaire spécialisé diagnostic de laboratoire | Vétérinaire spécialisée diagnostic de laboratoire"
"51101980","22500","Vétérinaire spécialisé hygiène des denrées alimentaires | Vétérinaire spécialisée hygiène des denrées alimentaires"
"51101981","22500","Vétérinaire spécialisé pathologie animale | Vétérinaire spécialisée pathologie animale"
"51101982","22500","Vétérinaire spécialisé médecine des ruminants | Vétérinaire spécialisée médecine des ruminants"
"51101983","22500","Vétérinaire spécialisé médecine porcine | Vétérinaire spécialisée médecine porcine"
"51101984","22500","Vétérinaire spécialisé médecine équine | Vétérinaire spécialisée médecine équine"
"51101985","22500","Vétérinaire spécialisé médecine des petits animaux | Vétérinaire spécialisée médecine des petits animaux"
"51101987","32140","Spécialiste en technique dentaire, orthodontie"
"51101988","32140","Spécialiste en technique dentaire, prothèse fixe"
"51101989","32140","Spécialiste en technique dentaire, prothèse hybride"
"51101990","32120","Technicien en analyses biomédicales | Technicienne en analyses biomédicales"
"51101991","22690","Art-thérapeute, musicothérapie"
"51101992","22690","Art-thérapeute, thérapie intermédiale"
"51101993","22690","Art-thérapeute, thérapie à médiation plastique et visuelle"
"51101994","22690","Art-thérapeute, thérapie par le drame et la parole"
"51101995","22690","Art-thérapeute, thérapie par le mouvement et la danse"
"51101996","22670","Spécialiste en réadaptation de personnes malvoyantes et aveugles"
"51101997","32110","Technicien en salle d'opération | Technicienne en salle d'opération"
"51101998","32110","Technicien en radiologie médicale | Technicienne en radiologie médicale"
"51102003","22300","Naturopathe, médecine naturelle traditionnelle européenne"
"51102004","22300","Naturopathe, médecine traditionnelle chinoise"
"51102005","22300","Naturopathe, homéopathie"
"51102006","22300","Naturopathe, médecine ayurvédique"
"51102007","22300","Naturopathe"
"51102008","22660","Conseiller logothérapeute | Conseillère logothérapeute"
"51102010","32560","Coordinateur en médecine ambulatoire orientation gestion | Coordinatrice en médecine ambulatoire orientation gestion"
"51102011","32560","Coordinateur en médecine ambulatoire orientation clinique | Coordinatrice en médecine ambulatoire orientation clinique"
"51102012","32550","Assistant en podologie | Assistante en podologie"
"51102013","51420","Esthéticien, esthétique vitale | Esthéticienne, esthétique vitale"
"51102014","51420","Esthéticien, esthétique médicale | Esthéticienne, esthétique médicale"
"51102015","51410","Coiffeur messieurs | Coiffeuse messieurs"
"51102016","51410","Coiffeur dames | Coiffeuse dames"
"51102021","51530","Employé d'exploitation | Employée d'exploitation"
"51102022","51530","Agent de propreté | Agente de propreté"
"51102023","51530","Agent d'exploitation (manutention), service d'exploitation | Agente d'exploitation (manutention), service d'exploitation"
"51102024","51530","Agent d'exploitation (manutention), service domestique | Agente d'exploitation (manutention), service domestique"
"51102025","51530","Agent d'exploitation (manutention) | Agente d'exploitation (manutention)"
"51102026","51512","Employé en intendance | Employée en intendance"
"51102027","51512","Gestionnaire en intendance"
"51102028","51511","Intendant du secteur hôtelier d'établissement | Intendante du secteur hôtelier d'établissement"
"51102030","51511","Gouvernant | Gouvernante"
"51102031","51312","Spécialiste en restauration de système"
"51102033","51512","Employé en hôtellerie | Employée en hôtellerie"
"51102034","51512","Spécialiste en hôtellerie"
"51102035","42240","Chef d'accueil et d'administration hôtelière | Cheffe d'accueil et d'administration hôtelière"
"51102037","34340","Chef de cuisine | Cheffe de cuisine"
"51102038","51200","Employé en cuisine | Employée en cuisine"
"51102040","34340","Chef de cuisine/chef de production | Cheffe de cuisine/cheffe de production"
"51102042","51200","Cuisinier d'hôpital et d'établissement médicalisé | Cuisinière d'hôpital et d'établissement médicalisé"
"51102044","14120","Chef d'entreprise de l'hôtellerie et de la restauration | Cheffe d'entreprise de l'hôtellerie et de la restauration"
"51102045","14110","Manager d'hôtel"
"51102046","14110","Restaurateur-hôtelier | Restauratrice-hôtelière"
"51102051","70000","Artisan en conservation des monuments historiques | Artisane en conservation des monuments historiques"
"51102052","70000","Concepteur artisan | Conceptrice artisane"
"51102053","75330","Courtepointier | Courtepointière"
"51102054","21610","Designer en architecture d'intérieur"
"51102055","21610","Designer industriel en architecture d'intérieur | Designer industrielle en architecture d'intérieur"
"51102056","26210","Conservateur-restaurateur | Conservatrice-restauratrice"
"51102057","26210","Restaurateur-conservateur | Restauratrice-conservatrice"
"51102060","75330","Couturier d'intérieur | Couturière d'intérieur"
"51102061","73120","Facteur d'instruments de musique, facture de tuyaux d'orgues | Factrice d'instruments de musique, facture de tuyaux d'orgues"
"51102062","73120","Facteur d'instruments de musique, facture d'orgues | Factrice d'instruments de musique, facture d'orgues"
"51102063","73120","Facteur d'instruments de musique, facture de pianos | Factrice d'instruments de musique, facture de pianos"
"51102064","73120","Facteur d'instruments de musique, réparation d'instruments à vent | Factrice d'instruments de musique, réparation d'instruments à vent"
"51102065","73120","Facteur d'instruments de musique, facture d'instruments à vent | Factrice d'instruments de musique, facture d'instruments à vent"
"51102066","13210","Sertisseur en joaillerie, maître | Sertisseuse en joaillerie, maître"
"51102067","73130","Bijoutier/créateur d'objets | Bijoutière/créatrice d'objets"
"51102068","21630","Créateur d'objets d'art | Créatrice d'objets d'art"
"51102069","73130","Bijoutier-créateur d'objets d'art | Bijoutière-créatrice d'objets d'art"
"51102070","73130","Créateur de bijoux et d'objets | Créatrice de bijoux et d'objets"
"51102071","73130","Bijoutier, sertissage | Bijoutière, sertissage"
"51102072","73130","Bijoutier, orfèvrerie | Bijoutière, orfèvrerie"
"51102073","73130","Bijoutier, bijouterie | Bijoutière, bijouterie"
"51102075","13210","Bijoutier, maître | Bijoutière, maître"
"51102077","21630","Designer en design de produit"
"51102078","81500","Technologue en textile création"
"51102081","21630","Créateur-modéliste de mode | Créatrice-modéliste de mode"
"51102082","21630","Styliste"
"51102084","73160","Réalisateur publicitaire | Réalisatrice publicitaire"
"51102085","21660","Designer en communication visuelle"
"51102088","21660","Créateur visuel | Créatrice visuelle"
"51102090","26530","Danseur interprète, danse classique | Danseuse interprète, danse classique"
"51102091","26530","Danseur interprète, danse contemporaine | Danseuse interprète, danse contemporaine"
"51102092","26530","Danseur interprète | Danseuse interprète"
"51102093","35210","Techniscéniste"
"51102094","34310","Photodesigner"
"51102095","34310","Spécialiste en photographie, photographie"
"51102097","26540","Technicien du film | Technicienne du film"
"51102098","13490","Responsable en documentation technique"
"51102099","44150","Agent en information documentaire | Agente en information documentaire"
"51102100","26220","Spécialiste en information et en documentation"
"51102102","26430","Interprète communautaire"
"51102103","26430","Interprète de conférences"
"51102105","30002","Cadre des organisations de secours"
"51102107","54140","Agent professionnel de protection des personnes et des biens | Agente professionnelle de protection des personnes et des biens"
"51102108","31130","Expert en installation et sécurité électrique | Experte en installation et sécurité électrique"
"51102109","13490","Spécialiste du domaine des privations de liberté"
"51102110","54190","Maître de bain"
"51102111","43230","Agent de transports publics | Agente de transports publics"
"51102112","13240","Manager en systèmes de transports publics"
"51102114","43230","Spécialiste en expédition"
"51102115","13240","Chef de transport | Cheffe de transport"
"51102116","43230","Spécialiste en transport"
"51102117","31540","Spécialiste des services de la navigation aérienne"
"51102118","31540","Agent technique d'exploitation | Agente technique d'exploitation"
"51102119","83500","Matelot de la navigation intérieure | Matelote de la navigation intérieure"
"51102120","83220","Conducteur de véhicules légers | Conductrice de véhicules légers"
"51102121","83320","Conducteur de véhicules lourds | Conductrice de véhicules lourds"
"51102122","13490","Chef de sécurité | Cheffe de sécurité"
"51102125","83432","Employé de remontées mécaniques | Employée de remontées mécaniques"
"51102126","83432","Mécatronicien de remontées mécaniques | Mécatronicienne de remontées mécaniques"
"51102127","31231","Contremaître en construction de voies ferrées | Contremaîtresse en construction de voies ferrées"
"51102128","21660","Interactive Media Designer"
"51102129","35120","Aide en informatique"
"51102130","35120","Informaticien, support | Informaticienne, support"
"51102132","25140","Informaticien, développement d'applications | Informaticienne, développement d'applications"
"51102133","35130","Informaticien, informatique d'entreprise | Informaticienne, informatique d'entreprise"
"51102134","25220","Informaticien, technique des systemes | Informaticienne, technique des systemes"
"51102135","25000","Informaticien, option généraliste | Informaticienne, option généraliste"
"51102139","25121","Analyste-programmeur | Analyste-programmeuse"
"51102140","13420","Gestionnaire en soins infirmiers"
"51102143","24210","Spécialiste en organisation d'entreprise"
"51102145","24210","Expert en management de l'organisation | Experte en management de l'organisation"
"51102147","43220","Logisticien, production, | Logisticienne, production,"
"51102148","13240","Chef de logistique IT | Cheffe de logistique IT"
"51102149","43200","Logisticien, distribution, | Logisticienne, distribution,"
"51102150","43230","Logisticien, distribution de transport, | Logisticienne, distribution de transport,"
"51102151","43200","Logisticien, distribution générale | Logisticienne, distribution générale"
"51102152","43200","Chef de logismatique"
"51102153","13240","Responsable de transport routier"
"51102154","43230","Agent de transport par route | Agente de transport par route"
"51102155","33410","Organisateur de bureau | Organisatrice de bureau"
"51102157","33310","Spécialiste en commerce extérieur"
"51102158","33310","Expert en commerce extérieur, importation et approvisionnement | Experte en commerce extérieur, importation et approvisionnement"
"51102159","13240","Chef d'importation | Cheffe d'importation"
"51102160","12211","Chef d'exportation | Cheffe d'exportation"
"51102162","33340","Manager en projets de construction et immeubles"
"51102164","33340","Régisseur et courtier en immeubles | Régisseuse et courtière en immeubles"
"51102167","33130","Expert en finance et en controlling | Experte en finance et en controlling"
"51102168","33130","Contrôleur de gestion-comptable | Contrôleuse de gestion-comptable"
"51102170","34110","Spécialiste en poursuite pour dettes/faillite, pours. pour dettes"
"51102173","34110","Expert en droit des poursuites pour dettes | Experte en droit des poursuites pour dettes"
"51102174","34110","Expert en droit des poursuites pour dettes et de la faillite | Experte en droit des poursuites pour dettes et de la faillite"
"51102175","33410","Economiste en administration"
"51102218","41100","Employé de commerce | Employée de commerce"
"51102219","41100","Commercial en communication et administration | Commerciale en communication et administration"
"51102220","41200","Diplômé commercial en correspondance et administration | Diplômée commerciale en correspondance et administration"
"51102221","11200","Expert diplômé en conduite organisationelle | Experte diplômée en conduite organisationelle"
"51102224","13210","Manager qualité et processus"
"51102225","30001","Manager de projet"
"51102226","30001","Manager de projets et de processus"
"51102227","24310","Product Manager textiles"
"51102228","12220","Chef communication interne et management support | Cheffe communication interne et management support"
"51102229","13420","Chef de division dans le domaine de la santé | Cheffe de division dans le domaine de la santé"
"51102230","30002","Spécialiste de la conduite d'un groupe"
"51102231","21660","Responsable du design et de la réalisation de systèmes interactifs"
"51102232","24230","Spécialiste en ressources humaines, conseil en personnel"
"51102233","24230","Spécialiste en ressources humaines, gestion du personnel"
"51102234","12120","Human Resource Manager"
"51102235","24230","Expert en ressources humaines | Experte en ressources humaines"
"51102236","12120","Responsable en ressources humaines"
"51102237","24230","Spécialiste en gestion du personnel"
"51102241","13240","Manager de remontées mécanique"
"51102242","12212","Online-Marketingmanager"
"51102243","12212","Marketing manager"
"51102244","12210","Chef marketing et ventes | Cheffe marketing et ventes"
"51102245","11200","Dirigeant d'entreprise | Dirigeante d'entreprise"
"51102247","12210","Manager en marketing et vente"
"51102248","12110","Chef des finances et des services | Cheffe des finances et des services"
"51102251","13200","Dirigeant technique d'entreprise | Dirigeante technique d'entreprise"
"51102252","24120","Expert en conseil financier | Experte en conseil financier"
"51102253","42210","Assistant en tourisme | Assistante en tourisme"
"51102254","42210","Spécialiste de management en tourisme"
"51102256","42210","Expert en tourisme | Experte en tourisme"
"51102257","34230","Accompagnateur de randonnée | Accompagnatrice de randonnée"
"51102258","51130","Guide et conducteur de car | Guide et conductrice de car"
"51102259","12212","Chef de marketing | Cheffe de marketing"
"51102260","24310","Technicien en marketing direct | Technicienne en marketing direct"
"51102262","24320","Communicateur | Communicatrice"
"51102264","13462","Economiste d'assurance"
"51102266","33530","Expert diplômé en assurances de pension | Experte diplômée en assurances de pension"
"51102267","33210","Expert diplômé en assurance-maladie | Experte diplômée en assurance-maladie"
"51102272","33210","Expert diplômé en assurance | Experte diplômée en assurance"
"51102273","24120","Business Banker"
"51102274","42112","Economiste bancaire"
"51102275","42112","Spécialiste en opérations bancaires"
"51102276","33100","Expert diplômé en économie bancaire | Experte diplômée en économie bancaire"
"51102278","14200","Gestionnaire d'entreprise de la branche automobile"
"51102279","33240","Agro-commerçant | Agro-commerçante"
"51102280","33240","Spécialiste en bois, négociant en bois | Spécialiste en bois, négociante en bois"
"51102281","33240","Spécialiste de commerce en matériaux de construction"
"51102282","33220","Gestionnaire d'entreprise, secteur automobile"
"51102286","33240","Négociant en bois | Négociante en bois"
"51102287","42220","Agent relation client | Agente relation client"
"51102288","24332","Délégué médical | Déléguée médicale"
"51102291","24310","Manager en médias"
"51102292","13490","Manager de l'édition"
"51102294","13490","Chef d'édition | Cheffe d'édition"
"51102329","33220","Spécialiste de vente, service externe"
"51102330","33220","Spécialiste de vente, service interne"
"51102331","14200","Spécialiste du commerce de détail"
"51102332","52220","Spécialiste en commerce de textile"
"51102333","52230","Conseiller de vente automobile | Conseillère de vente automobile"
"51102337","52230","Vendeur d'automobiles | Vendeuse d'automobiles"
"51102339","31121","Spécialiste en sécurité des citernes, appareils de protect. eaux"
"51102340","31121","Spécialiste pour la sécurité des citernes, contrôle des citernes"
